,Affiliation,Name,google_scholar_id
1700,University_of_Georgia,Lauren Sgro,None
1701,University_of_Georgia,Learnmore Shenje,Z6gT9JMAAAAJ
1702,University_of_Georgia,Sarita Shrestha,HCJOMbgAAAAJ
1703,University_of_Georgia,Ked Sitarachu,None
1704,University_of_Georgia,Eric Suter,EBWa8XQAAAAJ
1705,University_of_Georgia,Zahra Sadat Taghadomi Sarabi,None
1706,University_of_Georgia,Jason Terry,CjRkV28AAAAJ
1707,University_of_Georgia,Chen Wang,36gSGWkAAAAJ
1708,University_of_Georgia,Sydney Whilden,None
1709,University_of_Rochester,Govind Agrawal,StqcycAAAAAJ
1710,University_of_Rochester,"BenZvi, Segev Y.",None
1711,University_of_Rochester,"Bergstralh, Dan T.",HQih2xkAAAAJ
1712,University_of_Rochester,"Betti, Riccardo",qvjorcAAAAAJ
1713,University_of_Rochester,"Bigelow, Nicholas P.",None
1714,University_of_Rochester,"Blackman, Eric G.",GuVQh3YAAAAJ
1715,University_of_Rochester,"Blok, Machiel",XnUMcGcAAAAJ
1716,University_of_Rochester,"Bocko, Mark F.",None
1717,University_of_Rochester,"Bodek, Arie",None
1718,University_of_Rochester,"Boyd, Robert W.",None
1719,University_of_Rochester,"Cardenas, Jaime",QsmpMAEAAAAJ
1720,University_of_Rochester,"Carroll-Nellenback, Jonathan",9StXt_8AAAAJ
1721,University_of_Rochester,"Cline, Douglas",wc-Au1kAAAAJ
1722,University_of_Rochester,"Collins, Gilbert 'Rip'",None
1723,University_of_Rochester,"Das, Ashok",QinTxmYAAAAJ
1724,University_of_Rochester,"Demina, Regina",None
1725,University_of_Rochester,"Dery, Hanan",Wcx_lrkAAAAJ
1726,University_of_Rochester,"Dias, Ranga",HDoF5YEAAAAJ
1727,University_of_Rochester,"Douglass, David H.",None
1728,University_of_Rochester,"Douglass, Kelly A.",None
1729,University_of_Rochester,"Eberly, Joseph H.",None
1730,University_of_Rochester,"Ferbel, Thomas",None
1731,University_of_Rochester,"Forrest, William J.",None
1732,University_of_Rochester,"Foster, Thomas H.",None
1733,University_of_Rochester,"Franco, Ignacio",k4egErYAAAAJ
1734,University_of_Rochester,"Frank, Adam",71Z6Q98AAAAJ
1735,University_of_Rochester,"Froula, Dustin",bvQ1yYYAAAAJ
1736,University_of_Rochester,"Gao, Yongli",PvgdHowAAAAJ
1737,University_of_Rochester,"Garcia-Bellido, Aran",3Y0NyCQAAAAJ
1738,University_of_Rochester,"Ghoshal, Gourab",_CNYi6MAAAAJ
1739,University_of_Rochester,"Gourdain, Pierre-Alexandre",SD5IOiAAAAAJ
1740,University_of_Rochester,"Guo, Chunlei",None
1741,University_of_Rochester,"Haefner, Ralf",Xd_w2fIAAAAJ
1742,University_of_Rochester,"Hagen, Carl R.",None
1743,University_of_Rochester,"Helfer, H. Lawrence",None
1744,University_of_Rochester,"Howell, John C.",None
1745,University_of_Rochester,"Jordan, Andrew N.",7AhCirsAAAAJ
1746,University_of_Rochester,"Knight, Peter",SirKcyMAAAAJ
1749,University_of_Rochester,"Mamajek, Eric",qQsWNi4AAAAJ
1750,University_of_Rochester,"Manly, Steven L.",4LkudBkAAAAJ
1751,University_of_Rochester,"Marshall, Christopher",_m4xELAAAAAJ
1752,University_of_Rochester,"McCrory, Robert L.",k-kXMFEAAAAJ
1753,University_of_Rochester,"McFarland, Kevin S.",IiJnYlkAAAAJ
1754,University_of_Rochester,"Melissinos, Adrian C.",None
1755,University_of_Rochester,"Milonni, Peter W.",None
1756,University_of_Rochester,"Murray, Lee",igV-aG8AAAAJ
1757,University_of_Rochester,"Nakajima, Miki",M-WoY8gAAAAJ
1759,University_of_Rochester,"Orr, Lynne H.",None
1760,University_of_Rochester,"Pipher, Judith L.",None
1761,University_of_Rochester,"Quillen, Alice C.",None
1762,University_of_Rochester,"Rajeev, Sarada G.",None
1763,University_of_Rochester,"Ren, Chuang",et5egTYAAAAJ
1764,University_of_Rochester,"Rothberg, Lewis",6PmdqfYAAAAJ
1765,University_of_Rochester,"Rygg, Ryan",Vxo8kzoAAAAJ
1766,University_of_Rochester,"Savedoff, Malcolm P.",None
1767,University_of_Rochester,"Schroeder, Wolf-Udo",DwxA23kAAAAJ
1768,University_of_Rochester,"Sefkow, Adam",None
1769,University_of_Rochester,"Seyler, Charles E.",None
1770,University_of_Rochester,"Shapir, Yonathan",nLmrwfgAAAAJ
1771,University_of_Rochester,"Slattery, Paul F.",None
1772,University_of_Rochester,"Sobolewski, Roman",9ZZoeUQAAAAJ
1773,University_of_Rochester,"Stroud, Carlos R.",None
1774,University_of_Rochester,"Tarduno, John A.",None
1775,University_of_Rochester,"Teitel, Stephen L.",None
1776,University_of_Rochester,"Thomas, John H.",N5hNMC8AAAAJ
1777,University_of_Rochester,"Thorndike, Edward H.",None
1778,University_of_Rochester,"Tzeferacos, Petros",X-Wc2HwAAAAJ
1779,University_of_Rochester,"Vamivakas, Nickolas A.",None
1782,University_of_Rochester,"Watson, Dan M.",BN4Ow4oAAAAJ
1785,University_of_Rochester,"Zhang, Xi-Cheng",13Sg29oAAAAJ
1787,University_of_Miami,Orlando Alvarez,MDsDjEcAAAAJ
1788,University_of_Miami,Joaquin A Aparicio-Bolano,None
1789,University_of_Miami,Stewart E. Barnes,ajrBfpIAAAAJ
1790,University_of_Miami,Nico Cappelluti,None
1791,University_of_Miami,Joshua L Cohn,nHMXlksAAAAJ
1792,University_of_Miami,Thomas Lynn Curtright,None
1793,University_of_Miami,Massimiliano Galeazzi,-Yg2E_QAAAAJ
1794,University_of_Miami,Arthur C.R. Gleason,None
1795,University_of_Miami,Joshua Ott Gundersen,None
1796,University_of_Miami,Seyed Mohammad Hashemi Rafsanjani,None
1797,University_of_Miami,Sunxiang Huang,ruCjiBYAAAAJ
1798,University_of_Miami,Manuel A. Huerta,None
1799,University_of_Miami,Plamen R Karavassilev,None
1800,University_of_Miami,Mason Klein,ruWqA6sAAAAJ
1801,University_of_Miami,Olga Korotkova,7L58djQAAAAJ
1802,University_of_Miami,"Alexandru L. Mezincescu, Ph.D.",None
1803,University_of_Miami,Vivek Nagendra Prakash,None
1804,University_of_Miami,Rafael I Nepomechie,TW2fOsEAAAAJ
1805,University_of_Miami,Chaoming Song,YqpNyFUAAAAJ
1806,University_of_Miami,Sheyum Syed,VaKRGj4AAAAJ
1807,University_of_Miami,Kenneth J Voss,None
1808,University_of_Miami,He Wang,R5oMJggAAAAJ
1809,University_of_Miami,Fulin Zuo,None
1810,Rensselaer_Polytechnic_Institute,Ethan Brown,hPuulhkAAAAJ
1811,Rensselaer_Polytechnic_Institute,Glenn Ciolek,24M0dP4AAAAJ
1812,Rensselaer_Polytechnic_Institute,Julian S. Georg,None
1813,Rensselaer_Polytechnic_Institute,Joel T. Giedt,None
1814,Rensselaer_Polytechnic_Institute,Yong Sung Kim,dLEYmTkAAAAJ
1815,Rensselaer_Polytechnic_Institute,Gyorgy Korniss,RjUYapgAAAAJ
1816,Rensselaer_Polytechnic_Institute,Toh-Ming Lu,HetzycEAAAAJ
1817,Rensselaer_Polytechnic_Institute,Charles Martin,Osyo7s0AAAAJ
1818,Rensselaer_Polytechnic_Institute,Vincent Meunier,4AxdgQwAAAAJ
1819,Rensselaer_Polytechnic_Institute,Joseph Darryl Michael,None
1820,Rensselaer_Polytechnic_Institute,Heidi Jo Newberg,None
1821,Rensselaer_Polytechnic_Institute,Moussa N'Gom,iSQVShsAAAAJ
1822,Rensselaer_Polytechnic_Institute,Peter Persans,zMJ2aqkAAAAJ
1823,Rensselaer_Polytechnic_Institute,Trevor Rhone,cnaBZDUAAAAJ
1824,Rensselaer_Polytechnic_Institute,John Schroeder,mZ1pvCEAAAAJ
1825,Rensselaer_Polytechnic_Institute,Michael Shur,0e89XEcAAAAJ
1826,Rensselaer_Polytechnic_Institute,Shawn-Yu Lin,None
1827,Rensselaer_Polytechnic_Institute,Humberto Terrones,-hPiJKAAAAAJ
1828,Rensselaer_Polytechnic_Institute,Gwo Ching Wang,4KAo3Q4AAAAJ
1829,Rensselaer_Polytechnic_Institute,Morris A Washington,T0pUi7UAAAAJ
1830,Rensselaer_Polytechnic_Institute,Esther A. Wertz,c93_aaUAAAAJ
1831,Rensselaer_Polytechnic_Institute,Christian M. Wetzel,None
1832,Rensselaer_Polytechnic_Institute,Ingrid Wilke,4-XDdPMAAAAJ
1833,Rensselaer_Polytechnic_Institute,Shengbai Zhang,J4NR2VAAAAAJ
1834,Rensselaer_Polytechnic_Institute,Vidhya Chakrapani,E7fwJFAAAAAJ
1835,Rensselaer_Polytechnic_Institute,Rena Huang,itYCIHUAAAAJ
1837,Rensselaer_Polytechnic_Institute,Ravishankar Sundararaman,NjjxCCgAAAAJ
1838,Rensselaer_Polytechnic_Institute,Bolek Szymanski,None
1839,Southern_Methodist_University,"Balakishiyeva, Durdana",None
1840,Southern_Methodist_University,"Calkins, Robert",Kpc0H3sAAAAJ
1841,Southern_Methodist_University,"Coan, Thomas",None
1842,Southern_Methodist_University,"Cooley, Jodi",-HI_tH0AAAAJ
1843,Southern_Methodist_University,"Dalley, Simon",hn2wfPcAAAAJ
1844,Southern_Methodist_University,"Deiana, Allison McCarn",None
1845,Southern_Methodist_University,"Gong, Datao",GEnJHlMAAAAJ
1846,Southern_Methodist_University,"Kehoe, Robert",jGHU3_8AAAAJ
1847,Southern_Methodist_University,"Leney, Katharine",None
1848,Southern_Methodist_University,"Liu, Chonghan (Kent)",None
1849,Southern_Methodist_University,"Liu, Tiankuan (Andy)",None
1850,Southern_Methodist_University,"Meyers, Joel",kmfjjGEAAAAJ
1851,Southern_Methodist_University,"Nadolsky, Pavel",GOqnRJcAAAAJ
1852,Southern_Methodist_University,"Olness, Fredrick",None
1853,Southern_Methodist_University,"Scalise, Randall J.",None
1854,Southern_Methodist_University,"Sekula, Stephen",None
1855,Southern_Methodist_University,"Smith, Krista",None
1856,Southern_Methodist_University,"Stroynowski, Ryszard",None
1857,Southern_Methodist_University,"Vega, Roberto",B_GSUDgAAAAJ
1858,Southern_Methodist_University,"Ye, Jingbo",None
1859,Southern_Methodist_University,"Cotton, John",F_k5T1IAAAAJ
1860,Southern_Methodist_University,"Evans, Gary A.",None
1861,Southern_Methodist_University,"Fattaruso, John",None
1862,Southern_Methodist_University,"Milner, Cas",None
1863,Southern_Methodist_University,"Staten, Ryan",None
1864,Southern_Methodist_University,"Wachs, Karl",None
1866,Southern_Methodist_University,"Breaux, Lacey",None
1867,Southern_Methodist_University,"Hill, Michele",Q3ERywYAAAAJ
1868,Southern_Methodist_University,"Guarino, Richard",None
1869,Southern_Methodist_University,"Hasley, Lloyd",None
1870,Southern_Methodist_University,"Betti, Alessandra",None
1871,Southern_Methodist_University,"Hobbs, Tim",jgzXvxUAAAAJ
1872,Southern_Methodist_University,"Lasker, James",None
1873,Southern_Methodist_University,"Narayan, Rohin",1z8faREAAAAJ
1874,Southern_Methodist_University,"Trendafilova, Cynthia",None
1875,Southern_Methodist_University,"Bataju, Susan",None
1876,Southern_Methodist_University,"Billingsley, Cole (Sully)",None
1877,Southern_Methodist_University,"Dingler, Ryne",None
1878,Southern_Methodist_University,"Guzman, Eric",T15lxMYAAAAJ
1879,Southern_Methodist_University,"Jing, Xiaoxian",None
1880,Southern_Methodist_University,"Kent, Jesse",sIEl40EAAAAJ
1881,Southern_Methodist_University,"Kotz, Lucas",None
1882,Southern_Methodist_University,"Litke, Michael",3oKUNQ0AAAAJ
1883,Southern_Methodist_University,"Liu, Jasmine",None
1884,Southern_Methodist_University,"Magno, Macon",None
1885,Southern_Methodist_University,"Milke, Christopher",J-oLtMkAAAAJ
1886,Southern_Methodist_University,"Parajuli, Santosh",rwgmm0oAAAAJ
1887,Southern_Methodist_University,"Saadawy, Mohamed Amr Essam (Saadawy)",None
1888,Southern_Methodist_University,"Saikia, Ishwita",None
1889,Southern_Methodist_University,"Stevenson, Brandon",Nd6tX_kAAAAJ
1890,Southern_Methodist_University,"Thornberry, Reagan",None
1891,Southern_Methodist_University,"Vaisakh, Rajeev",None
1892,Southern_Methodist_University,"Wang, Peilong",9gv5m3WxGyUC
1893,Southern_Methodist_University,"Xu, Yingnan",None
1894,Southern_Methodist_University,"Chalk, Jeff",dY1RNG4AAAAJ
1895,Southern_Methodist_University,"Crawford, George",Opdx42EAAAAJ
1896,Southern_Methodist_University,"Hornbostel, Kent",None
1897,Southern_Methodist_University,"Teplitz, Vigdor (Vic)",None
1898,Brigham_Young_University,"Allred, David",5tR0agcAAAAJ
1899,Brigham_Young_University,"Anderson, Brian",6Slzb38AAAAJ
1900,Brigham_Young_University,"Bergeson, Scott",Iv9O104AAAAJ
1901,Brigham_Young_University,"Boizelle, Benjamin",None
1902,Brigham_Young_University,"Campbell, Branton",J2R5OfQAAAAJ
1903,Brigham_Young_University,"Chesnel, Karine",52jtR2wAAAAJ
1904,Brigham_Young_University,"Colton, John",VWbENu0AAAAJ
1905,Brigham_Young_University,"Davis, Cheryl",JG0w52gAAAAJ
1906,Brigham_Young_University,"Davis, Robert",NWdPabcAAAAJ
1907,Brigham_Young_University,"Della Corte, Dennis",sQeYYmAAAAAJ
1908,Brigham_Young_University,"Ellsworth, John",h4pcUEQAAAAJ
1909,Brigham_Young_University,"Frandsen, Benjamin",JGuyj5QAAAAJ
1910,Brigham_Young_University,"Gee, Kent",tOU6jPoAAAAJ
1911,Brigham_Young_University,"Hart, Grant",f5uIPnYAAAAJ
1912,Brigham_Young_University,"Hart, Gus",4Qiq3VEAAAAJ
1913,Brigham_Young_University,"Hintz, Eric",H4PN6YgAAAAJ
1914,Brigham_Young_University,"Hintz, Maureen",None
1915,Brigham_Young_University,"Hirschmann, Eric",tCNVltYAAAAJ
1916,Brigham_Young_University,"Ireland, Laralee",None
1917,Brigham_Young_University,"Joner, Mike",eTc6-QYAAAAJ
1918,Brigham_Young_University,"Lawler, M. Jeannette",None
1919,Brigham_Young_University,"Leishman, Timothy",None
1920,Brigham_Young_University,"Merrell, Duane",None
1921,Brigham_Young_University,"Minson, Paul",None
1922,Brigham_Young_University,"Neilsen, David",ahUqwvsAAAAJ
1923,Brigham_Young_University,"Neilsen, Traci",None
1924,Brigham_Young_University,"Peatross, Justin",None
1925,Brigham_Young_University,"Peterson, Jeremy",None
1926,Brigham_Young_University,"Powers, Nathan",_sfttowAAAAJ
1927,Brigham_Young_University,"Ragozzine, Darin",xQHmMn1DJEoC
1928,Brigham_Young_University,"Rivera, Felipe",XxfxlyoAAAAJ
1929,Brigham_Young_University,"Sandberg, Richard",wAydSLsAAAAJ
1930,Brigham_Young_University,"Schuldt, Heather",None
1931,Brigham_Young_University,"Shamo, Shelena",None
1932,Brigham_Young_University,"Snelgrove, Clark",hayn17MAAAAJ
1933,Brigham_Young_University,"Sommerfeldt, Scott",wyhU8JkAAAAJ
1934,Brigham_Young_University,"Stephens, Denise",17s-wPAAAAAJ
1935,Brigham_Young_University,"Transtrum, Mark",YtfPZDAAAAAJ
1936,Brigham_Young_University,"Turley, Steve",NgNXV6MAAAAJ
1937,Brigham_Young_University,"Van Huele, Jean-Francois",None
1938,Brigham_Young_University,"Vanfleet, Richard",_Bz8YYUAAAAJ
1939,Brigham_Young_University,"Ware, Michael",nlQVGpIAAAAJ
1940,Brigham_Young_University,"Zacharias, Daniel",u_Dz-ngAAAAJ
1941,Case_Western_Reserve_University,Jesse Berezovsky,fd7xfR4AAAAJ
1942,Case_Western_Reserve_University,Robert Brown,DPtdDrgAAAAJ
1943,Case_Western_Reserve_University,Edward Caner,F58KM9YAAAAJ
1944,Case_Western_Reserve_University,Gary Chottiner,p6FTbSMAAAAJ
1945,Case_Western_Reserve_University,Craig J. Copi,None
1946,Case_Western_Reserve_University,Corbin Covault,8GWnWlcAAAAJ
1947,Case_Western_Reserve_University,Diana Driscoll,None
1948,Case_Western_Reserve_University,Pavel Fileviez Perez,IR2I0ZsAAAAJ
1949,Case_Western_Reserve_University,Xuan Gao,2EGYaaAAAAAJ
1950,Case_Western_Reserve_University,Michael Hinczewski,AYe-rVwAAAAJ
1951,Case_Western_Reserve_University,Kurt Hinterbichler,None
1952,Case_Western_Reserve_University,Kathleen Kash,Y77PP9gAAAAJ
1953,Case_Western_Reserve_University,Peter J. Kernan,None
1954,Case_Western_Reserve_University,Lydia Kisley,cPiRW_sAAAAJ
1955,Case_Western_Reserve_University,Walter Lambrecht,3ZdpETkAAAAJ
1956,Case_Western_Reserve_University,Michael Martens,_HTCpv0AAAAJ
1957,Case_Western_Reserve_University,Harsh Mathur,LIbv7HkAAAAJ
1958,Case_Western_Reserve_University,Benjamin Monreal,zynB0NwAAAAJ
1959,Case_Western_Reserve_University,Charles Rosenblatt,PBhC1OkAAAAJ
1960,Case_Western_Reserve_University,John Ruhl,None
1961,Case_Western_Reserve_University,Kenneth Singer,dhMvZZYAAAAJ
1962,Case_Western_Reserve_University,Glenn Starkman,eQiX0m4AAAAJ
1963,Case_Western_Reserve_University,Giuseppe Strangi,yVvQva0AAAAJ
1964,Case_Western_Reserve_University,Cyrus Taylor,75oUq6AAAAAJ
1965,Case_Western_Reserve_University,Philip Taylor,dbL7Qg4AAAAJ
1966,Case_Western_Reserve_University,Idit Zehavi,5AG2urMAAAAJ
1967,Case_Western_Reserve_University,Shulei Zhang,FHPjJrEAAAAJ
1968,Tulane_University,Matt Barrios,qlfi21gAAAAJ
1969,Tulane_University,Denys Bondar,QSZ7takAAAAJ
1970,Tulane_University,Douglas B. Chrisey,None
1971,Tulane_University,Matthew Escarra,-mEWMr0AAAAJ
1972,Tulane_University,Kimberly L. Foster,ni6hdSgAAAAJ
1973,Tulane_University,Ryan Gelfand,gMgHmdIAAAAJ
1974,Tulane_University,Ryan T. Glasser,None
1975,Tulane_University,Jessica Graber,None
1976,Tulane_University,Lev Kaplan,xHLAHNQAAAAJ
1977,Tulane_University,Xin Lu,MOo49RYAAAAJ
1978,Tulane_University,Michael Naguib,uMi8gZEAAAAJ
1979,Tulane_University,Wayne F. Reed,None
1980,Tulane_University,George Rosensteel,None
1981,Tulane_University,Michelle Hewlett Sanchez,None
1982,Tulane_University,Timothy M. Schuler,None
1983,Tulane_University,Khazhgery  Shakov,None
1984,Tulane_University,Nick Sparks,91ThDSkAAAAJ
1985,Tulane_University,Jianwei Sun,lGwvGO4AAAAJ
1986,Tulane_University,Diyar Talbayev,fPvw5voAAAAJ
1987,Tulane_University,Frank Tipler,None
1988,Tulane_University,Jiang Wei,4BgQ2zEAAAAJ
1989,Tulane_University,Fred Wietfeldt,5K5BbxYAAAAJ
1990,Tulane_University,Nicholas J. Altiero,None
1991,Tulane_University,David L. Ederer,Bdn4jRIAAAAJ
1992,Tulane_University,Norman Horwitz,None
1993,Tulane_University,James H. McGuire,None
1994,Tulane_University,Robert D. Purrington,None
1995,Tulane_University,Shiva Adireddy,-YbzHJQAAAAJ
1996,Tulane_University,Ulrike Diebold,Q3gAZ6sAAAAJ
1997,Tulane_University,Zhiqiang Mao ,gf-h3EUAAAAJ
1998,Tulane_University,John P. Perdew,09nv75wAAAAJ
1999,Tulane_University,Adrienn Ruzsinszky,IdgI3skAAAAJ
2000,University_of_Minnesota_Twin_Cities,Jon Anderson,mD70cjcAAAAJ
2001,University_of_Minnesota_Twin_Cities,Victor Boantza,None
2002,University_of_Minnesota_Twin_Cities,Pete Border,None
2003,University_of_Minnesota_Twin_Cities,Fiona Burnell,wTmqGCMAAAAJ
2004,University_of_Minnesota_Twin_Cities,Cynthia Cattell,None
2005,University_of_Minnesota_Twin_Cities,Aleksey Cherman,m9Bq2RQAAAAJ
2006,University_of_Minnesota_Twin_Cities,Andrey Chubukov,cIdPenwAAAAJ
2007,University_of_Minnesota_Twin_Cities,Michael Coughlin,F-qJ4i4AAAAJ
2008,University_of_Minnesota_Twin_Cities,Dan Cronin-Hennessy,None
2009,University_of_Minnesota_Twin_Cities,Paul Crowell,fbrKt2MAAAAJ
2010,University_of_Minnesota_Twin_Cities,Priscilla Cushman,None
2011,University_of_Minnesota_Twin_Cities,E. Dan Dahlberg,None
2012,University_of_Minnesota_Twin_Cities,Rafael Fernandes,SXwwAxkAAAAJ
2015,University_of_Minnesota_Twin_Cities,Eric Ganz,n1q2kfUAAAAJ
2016,University_of_Minnesota_Twin_Cities,Robert Gehrz,None
2017,University_of_Minnesota_Twin_Cities,Tony Gherghetta,None
2018,University_of_Minnesota_Twin_Cities,Lindsay Glesener,None
2019,University_of_Minnesota_Twin_Cities,Martin Greven,wSZhlHgAAAAJ
2020,University_of_Minnesota_Twin_Cities,Paul Haines,UalP_FwAAAAJ
2021,University_of_Minnesota_Twin_Cities,J. Woods Halley,None
2022,University_of_Minnesota_Twin_Cities,Shaul Hanany,None
2023,University_of_Minnesota_Twin_Cities,Kenneth Heller,None
2024,University_of_Minnesota_Twin_Cities,Cheng-Cher Huang,None
2025,University_of_Minnesota_Twin_Cities,Michel Janssen,ETGTbbwAAAAJ
2027,University_of_Minnesota_Twin_Cities,James Kakalios,FDEbOmMAAAAJ
2028,University_of_Minnesota_Twin_Cities,Alex Kamenev,1ilkgi0AAAAJ
2029,University_of_Minnesota_Twin_Cities,Joseph Kapusta,None
2030,University_of_Minnesota_Twin_Cities,Patrick Kelly,pm3pluwAAAAJ
2031,University_of_Minnesota_Twin_Cities,Robert Lysak,None
2032,University_of_Minnesota_Twin_Cities,Vuk Mandic,None
2033,University_of_Minnesota_Twin_Cities,Jeremiah Mans,WRqIG9MAAAAJ
2034,University_of_Minnesota_Twin_Cities,Marvin Marshak,wbQxfjIAAAAJ
2035,University_of_Minnesota_Twin_Cities,Jochen Mueller,GCZI4uUAAAAJ
2036,University_of_Minnesota_Twin_Cities,Vincent Noireaux,lY7nGvsAAAAJ
2037,University_of_Minnesota_Twin_Cities,Keith Olive,None
2038,University_of_Minnesota_Twin_Cities,Gregory Pawloski,None
2039,University_of_Minnesota_Twin_Cities,Natalia Perkins,_JnVNa8AAAAJ
2040,University_of_Minnesota_Twin_Cities,Ronald Poling,None
2041,University_of_Minnesota_Twin_Cities,Maxim Pospelov,WYm3vy0AAAAJ
2042,University_of_Minnesota_Twin_Cities,Sudhakar Prasad,ZudCN8kAAAAJ
2043,University_of_Minnesota_Twin_Cities,Vlad Pribiag,i9houbAAAAAJ
2044,University_of_Minnesota_Twin_Cities,Clement Pryke,None
2045,University_of_Minnesota_Twin_Cities,Elias Puchner,PC8YGtAAAAAJ
2046,University_of_Minnesota_Twin_Cities,Yong-Zhong Qian,None
2049,University_of_Minnesota_Twin_Cities,M. Claudia Scarlata,None
2050,University_of_Minnesota_Twin_Cities,Mikhail Shifman,PQwnvvUAAAAJ
2051,University_of_Minnesota_Twin_Cities,Boris Shklovskii,yQlS47MAAAAJ
2052,University_of_Minnesota_Twin_Cities,Evan Skillman,None
2053,University_of_Minnesota_Twin_Cities,Nadja Strobbe,None
2054,University_of_Minnesota_Twin_Cities,Oriol T. Valls,None
2056,University_of_Minnesota_Twin_Cities,Ke Wang,5AUqCHcAAAAJ
2057,University_of_Minnesota_Twin_Cities,Liliya L. R. Williams,None
2058,University_of_Minnesota_Twin_Cities,Charles Woodward,1jVLgHwAAAAJ
2059,University_of_Minnesota_Twin_Cities,Paul Woodward,None
2060,University_of_Minnesota_Twin_Cities,John Wygant,dWB3r9oAAAAJ
2061,University_of_Minnesota_Twin_Cities,Aaron Wynveen,None
2062,University_of_Minnesota_Twin_Cities,Michael Zudov,cbSqtQEAAAAJ
2063,University_of_Washington,"al-Binni, Usama",aA3cB0oAAAAJ
2064,University_of_Washington,"al-Wahish, Amal",ow8tjJIAAAAJ
2065,University_of_Washington,"Andreev, Anton",NFtzWMAAAAAJ
2066,University_of_Washington,"Barnard, Arthur",2vHvFqEAAAAJ
2067,University_of_Washington,"Beane, Silas",LO6PFnMAAAAJ
2068,University_of_Washington,"Blinov, Boris",None
2069,University_of_Washington,"Brahmia, Suzanne White",YJJ_9W4AAAAJ
2070,University_of_Washington,"Bulgac, Aurel",None
2071,University_of_Washington,"Chavarria, Alvaro",None
2072,University_of_Washington,"Chu, Jiun-Haw",9So6mosAAAAJ
2073,University_of_Washington,"Cobden, David",_gMZvlAAAAAJ
2074,University_of_Washington,"den Nijs, Marcel",None
2075,University_of_Washington,"Detwiler, Jason",None
2076,University_of_Washington,"Doe, Peter",oSVFMHMAAAAJ
2077,University_of_Washington,"Elor, Gilly",XR_Bk0wAAAAJ
2078,University_of_Washington,"Enomoto, Sanshiro",WlfRTJgAAAAJ
2079,University_of_Washington,"Fidkowski, Lukasz",f-Wpl8sAAAAJ
2080,University_of_Washington,"Fu, Kai-Mei",hiLdE6wAAAAJ
2081,University_of_Washington,"Garcia, Alejandro",RCYlSE0AAAAJ
2082,University_of_Washington,"Golingo, Raymond",6m_ncUgAAAAJ
2083,University_of_Washington,"Goussiou, Anna",None
2084,University_of_Washington,"Gundlach, Jens",eWO2fCMAAAAJ
2085,University_of_Washington,"Gupta, Subhadeep",vuv4p2_rVAEC
2086,University_of_Washington,"Hazelton, Bryna",None
2087,University_of_Washington,"Heckel, Blayne",None
2088,University_of_Washington,"Heron, Paula R. L.",None
2089,University_of_Washington,"Hertzog, David",JO0ZTLgAAAAJ
2090,University_of_Washington,"Hsu, Shih-Chieh",D2krRPwAAAAJ
2091,University_of_Washington,"Huehn, Michael",6pzZOngAAAAJ
2092,University_of_Washington,"Kammel, Peter",None
2093,University_of_Washington,"Kaplan, David",k0u6UIAAAAAJ
2094,University_of_Washington,"Kas, Joshua",-WSKa84AAAAJ
2095,University_of_Washington,"Kaspar, Jaromir",None
2096,University_of_Washington,"Laszlo, Andrew H",9jX7dNEAAAAJ
2097,University_of_Washington,"Li, Mo",kGDSAu8AAAAJ
2098,University_of_Washington,"Liu, Yang",VhovGm0AAAAJ
2099,University_of_Washington,"Lubatti, Henry",None
2100,University_of_Washington,"Majumdar, Arka",DpIGlW4AAAAJ
2101,University_of_Washington,"McLerran, Larry",zcxAaxAAAAAJ
2102,University_of_Washington,"Messina, Donna",rxkqhAEAAAAJ
2103,University_of_Washington,"Miller, Gerald",SS7T8VUAAAAJ
2104,University_of_Washington,"Morales, Miguel",jty9Af4AAAAJ
2105,University_of_Washington,"Nourmohammad, Armita",None
2106,University_of_Washington,"Olmstead, Marjorie",None
2107,University_of_Washington,"Pengra, David",None
2108,University_of_Washington,"Polinger, Victor",None
2109,University_of_Washington,"Prindle, Duncan",None
2110,University_of_Washington,"Ramachandran, Subramanian",PKxUg6oAAAAJ
2111,University_of_Washington,"Reddy, Sanjay",QbasatcAAAAJ
2112,University_of_Washington,"Roggero, Alessandro",_gXM9vEAAAAJ
2113,University_of_Washington,"Rosenberg, Leslie",None
2114,University_of_Washington,"Rybka, Gray",None
2115,University_of_Washington,"Savage, Martin",ouWY1gUAAAAJ
2116,University_of_Washington,"Sayres, Conor Clinton",None
2117,University_of_Washington,"Schaarschmidt, Jana",None
2118,University_of_Washington,"Seidler, Gerald",Nkh8NC0AAAAJ
2119,University_of_Washington,"Shaffer, Peter S.",None
2120,University_of_Washington,"Sharpe, Stephen R.",FuTJk-gAAAAJ
2121,University_of_Washington,"Smith, David P.",261DtsEAAAAJ
2122,University_of_Washington,"Spivak, Boris",None
2123,University_of_Washington,"Stroberg, Ragnar",0FDnA9AAAAAJ
2124,University_of_Washington,"Su, Wanyun",onPDhBwAAAAJ
2125,University_of_Washington,"Swanson, Erik",FBRapYoAAAAJ
2126,University_of_Washington,"Taulu, Samu",N9ct4JoAAAAJ
2127,University_of_Washington,"Tolich, Kazumi",None
2128,University_of_Washington,"Tolich, Nikolai",None
2129,University_of_Washington,"Troy, Steven B.",oqJIvYsAAAAJ
2130,University_of_Washington,"Vila, Fernando",6I3_mAYAAAAJ
