id,Affiliation,Name,google_scholar_id
TM14B8ET,California_Institute_of_Technology,Oskar J. Painter,None
HEOGE3VQ,California_Institute_of_Technology,Ryan B. Patterson,None
M05GHIVR,California_Institute_of_Technology,Robert B. Phillips,yH-48vkAAAAJ
T7POACGA,California_Institute_of_Technology,E. S. (Sterl) Phinney,None
LRTUPED3,California_Institute_of_Technology,Hugh D. (David) Politzer,None
U3DJ3YJ5,California_Institute_of_Technology,Frank C. Porter,tvCkq8wAAAAJ
OZ453WU4,California_Institute_of_Technology,John P. Preskill,xmOSptwAAAAJ
KG86M51Q,California_Institute_of_Technology,Thomas A. (Tom) Prince,None
3REPSVR9,California_Institute_of_Technology,Gil Refael,rKWw5CgAAAAJ
YXO337VP,California_Institute_of_Technology,Thomas F. Rosenbaum,None
JG86NLJW,California_Institute_of_Technology,Michael L. Roukes,None
YPYVWUJD,California_Institute_of_Technology,Axel Scherer,None
G6SSDP1T,California_Institute_of_Technology,David Simmons-Duffin,7pYTJCIAAAAJ
C6EJ5Z4U,California_Institute_of_Technology,Maria Spiropulu,None
BM3DZCC4,California_Institute_of_Technology,Edward C. Stone,None
TNK9D8S0,California_Institute_of_Technology,Saul A. Teukolsky,None
VYDUFX13,California_Institute_of_Technology,Alan J. Weinstein,None
MPV4NHQS,California_Institute_of_Technology,Mark B. Wise,None
N5A3USTN,California_Institute_of_Technology,Nai-Chang Yeh,f6w96qkAAAAJ
JTI87HBC,California_Institute_of_Technology,Jonas Zmuidzinas,None
KNMANEVX,California_Institute_of_Technology,Kathryn M. Zurek,None
5W0TQV0C,University_of_Notre_Dame,"Ahn, Tan",None
H98OQKM9,University_of_Notre_Dame,"Aprahamian, Ani",pVVdyF8AAAAJ
HQA5TLRA,University_of_Notre_Dame,"Assaf, Badih",Ct9XpCcAAAAJ
12PNWNX9,University_of_Notre_Dame,"Balsara, Dinshaw",k6UU5egAAAAJ
7CLTPVNJ,University_of_Notre_Dame,"Bardayan, Dan",None
YDAQO5TA,University_of_Notre_Dame,"Beers, Timothy",None
B3FY1G7V,University_of_Notre_Dame,"Brodeur, Maxime",None
CQN5SVGM,University_of_Notre_Dame,"Caprio, Mark",cQ3TQsEAAAAJ
LEY0JC85,University_of_Notre_Dame,"Chilcote, Jeffrey",None
F9EWOGRQ,University_of_Notre_Dame,"Collon, Philippe",SPIsQzIAAAAJ
TEJG36MU,University_of_Notre_Dame,"Couder, Manoel",vYrOqkEAAAAJ
88Q2XRCI,University_of_Notre_Dame,"Crass, Jonathan",klackmYAAAAJ
Q62FJNLA,University_of_Notre_Dame,"Crepp, Justin R.",None
V58OR5BC,University_of_Notre_Dame,"Davis, Keith",R70qDtIAAAAJ
S0OHYMTY,University_of_Notre_Dame,"deBoer, James",oWLnJPAAAAAJ
FTZ5EGM8,University_of_Notre_Dame,"Delgado, Antonio",LBY-iUcAAAAJ
J6384IPW,University_of_Notre_Dame,"Dobrowolska, Malgorzata",0pFd_a8AAAAJ
982XX94R,University_of_Notre_Dame,"Eskildsen, Morten",None
D39DI8SE,University_of_Notre_Dame,"Furdyna, Jacek",XyjUQPAAAAAJ
S49AE17N,University_of_Notre_Dame,"Garg, Umesh",EvI4uM0AAAAJ
X4NTE74X,University_of_Notre_Dame,"Garnavich, Peter",None
EIJYPP3M,University_of_Notre_Dame,"Görres, Joachim",None
SKPPN32J,University_of_Notre_Dame,"Hildreth, Michael",None
SMSEUFBZ,University_of_Notre_Dame,"Howk, J. Christopher",None
3TW73T2P,University_of_Notre_Dame,"Hsu, Yi-Ting",x0dAAD0AAAAJ
BX0QU4FJ,University_of_Notre_Dame,"Jankó, Boldizsár",-3-J4foAAAAJ
WAC7GZZ1,University_of_Notre_Dame,"Jessop, Colin",None
SMFQ9C4I,University_of_Notre_Dame,"Kolda, Christopher",zo5jv3IAAAAJ
7P9HPG7V,University_of_Notre_Dame,"Kuno, Masaru",weHG1NIAAAAJ
9O4LJT5Q,University_of_Notre_Dame,"Lannon, Kevin",None
P9EGN83Z,University_of_Notre_Dame,"LaVerne, Jay",SlagU2oAAAAJ
MVDAR0XX,University_of_Notre_Dame,"Lehner, Nicolas",D8QnfQ0AAAAJ
SCL4RFTC,University_of_Notre_Dame,"Lent, Craig",5ONt15QAAAAJ
QIIMMV76,University_of_Notre_Dame,"Liu, Xinyu",g0O5-8gAAAAJ
HZN8MHB8,University_of_Notre_Dame,"LoSecco, John",None
BDWCZZ74,University_of_Notre_Dame,"Manukyan, Khachatur",l4nf9V0AAAAJ
5G45LBW1,University_of_Notre_Dame,"Marinelli, Nancy",None
LWE6JQT4,University_of_Notre_Dame,"Martin, Adam",I6nS61cAAAAJ
91AO13ZM,University_of_Notre_Dame,"Mathews, Grant",lAOztroAAAAJ
VQ4MHTIV,University_of_Notre_Dame,"Mechtenberg, Abigail",Iqu2SPEAAAAJ
S1JXAE0G,University_of_Notre_Dame,"O'Malley, Patrick",Xcvoa-gAAAAJ
W47FO8AQ,University_of_Notre_Dame,"Peaslee, Graham",tDl7_hUAAAAJ
LOLR1OKB,University_of_Notre_Dame,"Peng, Jeffrey",F0GR8JoAAAAJ
YGBUSIPD,University_of_Notre_Dame,"Phillips, Lara",q9f8mwoAAAAJ
WPM59TM9,University_of_Notre_Dame,"Ptasinska, Sylwia",fpFGUy0AAAAJ
NZXB4AG7,University_of_Notre_Dame,"Robertson, Daniel",V32nmaUAAAAJ
JV6BMG29,University_of_Notre_Dame,"Ruchti, Randal",None
BOKYIJ90,University_of_Notre_Dame,"Sapirstein, Jonathan",None
LVYPY72N,University_of_Notre_Dame,"Simon, Anna",3BHE24AAAAAJ
JI8ZUMUQ,University_of_Notre_Dame,"Stech, Ed",None
SKNEUIWU,University_of_Notre_Dame,"Suh, In-Saeng",RqxqIsEAAAAJ
98BKVH3N,University_of_Notre_Dame,"Surman, Rebecca",None
CNGP6OA7,University_of_Notre_Dame,"Tan, Wanpeng",None
BOWIC9JT,University_of_Notre_Dame,"Tsai, Yuhsin",R2Gj6JIAAAAJ
FR7IMKGI,University_of_Notre_Dame,"Toroczkai, Zoltán",5orKjqgAAAAJ
8L2YLPPE,University_of_Notre_Dame,"Vural, Dervis Can",yqDTqW8AAAAJ
AEO5KEHA,University_of_Notre_Dame,"Wayne, Mitchell",7IglMPgAAAAJ
YQOPDM0S,University_of_Notre_Dame,"Wiescher, Michael",None
GHMEBMHB,University_of_Notre_Dame,"Zech, Will",O3cC2wcAAAAJ
VPHMPCPB,University_of_Chicago,Young-Kee Kim,YMOpHbsAAAAJ
LUR7NDSR,University_of_Chicago,Ankur Agrawal,lHvOG4EAAAAJ
BVX1IS61,University_of_Chicago,Thomas Alford,None
955O2ZF2,University_of_Chicago,Yonatan Aljadeff,Q7OY_NkAAAAJ
C1KDED6O,University_of_Chicago,Samar Alqatari,None
Q2PDWQ5L,University_of_Chicago,Chris Anderson,Kk-QbksAAAAJ
5CK5LX5U,University_of_Chicago,Henry Ando,None
ZXQN14AY,University_of_Chicago,Alexander Anferov,None
IE3A36SG,University_of_Chicago,Evan Angelico,None
4I5TGLTP,University_of_Chicago,Anuj Apte,oX_oa18AAAAJ
R3FSLG3T,University_of_Chicago,Chukwunonso Arinze,None
Y4PJK48P,University_of_Chicago,Severine Atis,H7is5kMAAAAJ
HS4NH5MR,University_of_Chicago,Camille Avestruz,SMSV9QkAAAAJ
C9TB6BE4,University_of_Chicago,David Awschalom,None
LD678MZ8,University_of_Chicago,Brent Barker,NsfFwbgAAAAJ
H76PB3KR,University_of_Chicago,Claire Baum,None
8KCAPWTH,University_of_Chicago,Daniel Baxter,9u1B14YAAAAJ
EWY5P7NM,University_of_Chicago,Lucas Beaufore,None
H6SIHI5C,University_of_Chicago,Sharba Bhattacharjee,None
0JBBQ9CQ,University_of_Chicago,Ephraim Bililign,None
92R743OB,University_of_Chicago,Carlos Blanco,pBxDKPsAAAAJ
GI7VOI2Y,University_of_Chicago,Joseph Blanton,None
3R3ZN8WH,University_of_Chicago,Edward Blucher,None
BFUHF92A,University_of_Chicago,Aleksandr Bogatskii,None
GB6SUOYU,University_of_Chicago,Daniel Brennan,rDA097UAAAAJ
YPSRREF9,University_of_Chicago,Andrea Bryant,Dy_8bfsAAAAJ
FNVQDZGZ,University_of_Chicago,Zily Burstein,None
QS5MDEWA,University_of_Chicago,Geyue Cai,None
0TS4SWZ7,University_of_Chicago,Marcela Carena,None
EITH01HE,University_of_Chicago,John E. Carlstrom,None
EYFERFBD,University_of_Chicago,Srivatsan Chakram,JMSOam4AAAAJ
JG63X40D,University_of_Chicago,Chih-Kai Chang,XtceEkIAAAAJ
B4XMCEDA,University_of_Chicago,Mark Chantell,None
SWYYXUJ1,University_of_Chicago,Gaurav Chaudhary,VpXKgAQAAAAJ
PX8HWU3R,University_of_Chicago,Menglu Chen,rJe6KekAAAAJ
IMB7ZS5G,University_of_Chicago,Grace Chesmore,Mbgr0_gAAAAJ
SZG26X4Z,University_of_Chicago,Paul Chichura,None
JCQWE6VE,University_of_Chicago,Cheng Chin,PZHmNzwAAAAJ
3Q70CS4F,University_of_Chicago,Shoshana Chipman,None
SOEHD3OC,University_of_Chicago,Sanskriti Chitransh,None
Y6CTR2XO,University_of_Chicago,Yu-Hung Chiu,None
6Y96WILH,University_of_Chicago,Wen Han Chiu,hSxA0V8AAAAJ
EBEL92YO,University_of_Chicago,Theresa Chmiel,None
O8WJJYKD,University_of_Chicago,Ti-Lin Chou,None
2IZFDCDP,University_of_Chicago,Ming-Han Chou,K7inm84AAAAJ
FWVY72SH,University_of_Chicago,Piotr Chrusciel,7OFM2akAAAAJ
HSF7BDCV,University_of_Chicago,Jinwei Chu,None
KNY0V6FO,University_of_Chicago,Cheung Chun Tung,zGWN5dQAAAAJ
25802QXL,University_of_Chicago,Logan Clark,yF8XvdwAAAAJ
46X8JX1X,University_of_Chicago,Jonathan Colen,80cyZ-wAAAAJ
WHQQ6KAH,University_of_Chicago,Juan I. Collar,None
ZMTHTLWY,University_of_Chicago,Clay Córdova,4EsXOXUAAAAJ
YCGEWI4X,University_of_Chicago,Davi Costa,TczbyGsAAAAJ
0EOF3HZ8,University_of_Chicago,Nina Coyle,None
QTZKHI5O,University_of_Chicago,Alexander Crook,None
FR5KU7XM,University_of_Chicago,Julian Cuevas-Zepeda,None
MJN70DXE,University_of_Chicago,Shadla Cycholl,None
O881M4QG,University_of_Chicago,Jack Dale,None
BO7OG3Q5,University_of_Chicago,Daine Danielson,CpST4REAAAAJ
Z9ZHHGXF,University_of_Chicago,Mohit Melwani Daswani,KTlN54gAAAAJ
X917J1NL,University_of_Chicago,Cosmin Deaconu,kcW87PkAAAAJ
BMYP65OG,University_of_Chicago,Pratiti Deb,Zr-suYIAAAAJ
5SBFX92O,University_of_Chicago,David DeMille,uP5xsLUAAAAJ
40NO5IXM,University_of_Chicago,Meseret Demise,None
0OFQ7GT1,University_of_Chicago,Tiansong Deng,RxjJy8kAAAAJ
9U1K9UHA,University_of_Chicago,John Devany,f2aFCPMAAAAJ
37MXPB8C,University_of_Chicago,Brooke DiGia,y0rxjvEAAAAJ
Y54YM5FA,University_of_Chicago,Chunyang Ding,None
K3F4WJVW,University_of_Chicago,Mark DiTusa,None
Q4ZNF72Q,University_of_Chicago,Akash Dixit,0xma6vYAAAAJ
KX478EJ2,University_of_Chicago,Brennan Dizdar,None
AH93NXLN,University_of_Chicago,Kristin Dona,None
B11RYD0Y,University_of_Chicago,Xiaofeng Dong,EpDfwvYAAAAJ
3YRXB1XR,University_of_Chicago,Lizhi Dong,2HcD1KwAAAAJ
2TVIFR3R,University_of_Chicago,Yi-Hsien Du,None
2W22VFLM,University_of_Chicago,Daniel Dutcher,_u_FJ34AAAAJ
DPQX1ZR7,University_of_Chicago,Alexander Edelman,yb9nvyAAAAAJ
OWTVOZ3F,University_of_Chicago,Toka Tarek Eid,None
FSEL6EM1,University_of_Chicago,Ege Eren,b_KYI84AAAAJ
FO2XJJNK,University_of_Chicago,Edward Esposito,None
UVSJPXIA,University_of_Chicago,Jose Maria Ezquiaga,V6GgZrwAAAAJ
ZWRJPP5V,University_of_Chicago,Amanda Farah,None
0UTT8DZH,University_of_Chicago,John Farmer,OZCToJUAAAAJ
ZW6LXE3W,University_of_Chicago,Lei Feng,5K6WAdMAAAAJ
OGR3HK29,University_of_Chicago,Christian Ferko,None
7BTI4ZC9,University_of_Chicago,Peter Fields,qunUfe8AAAAJ
K1Y90AEV,University_of_Chicago,Harry Fosbinder-Elkins,None
M8JAXMGP,University_of_Chicago,Casey Frantz,None
JCXDFL5Y,University_of_Chicago,Henry J. Frisch,None
DWVATH9O,University_of_Chicago,Michel Fruchart,None
L0XN01N3,University_of_Chicago,Han Fu,7cBfJMUAAAAJ
QV9KBRSE,University_of_Chicago,Joel Fuentes,jb2Ciy4AAAAJ
ZOEBM57W,University_of_Chicago,Toshihiro Fujii,-ACQPVIAAAAJ
GIZDXKFX,University_of_Chicago,Anne Gambrel,None
7WLDRDX5,University_of_Chicago,Yehuda Ganan,None
VDCSGCD0,University_of_Chicago,Tanvi Gandhi,None
RPXPX1CU,University_of_Chicago,Margaret Gardel,hiWagvQAAAAJ
YD4D56PQ,University_of_Chicago,Julian Gass,At--zQwAAAAJ
DR30PDPT,University_of_Chicago,Stuart Gazes,None
OVYVHGAL,University_of_Chicago,Akhil Ghanta,w1ITjlkAAAAJ
444S8RTE,University_of_Chicago,Paolo Glorioso,4y1ZjNcAAAAJ
0YMXSEWX,University_of_Chicago,Joseph Golec,Hv-CEA8AAAAJ
8UKQXV51,University_of_Chicago,Juan Pablo Gonzalez-Aguilera,None
SAGZSHFG,University_of_Chicago,Matthew Gordon,AP9h-KYAAAAJ
RUJWUHXH,University_of_Chicago,Daiki Goto,None
1CONZ7MC,University_of_Chicago,Savannah Gowen,None
KAAKG6U4,University_of_Chicago,Mikhail Goykhman,eo4vpEAAAAAJ
MS4HGIJV,University_of_Chicago,Luca Grandi,o_SUITkAAAAJ
HNCSQIKV,University_of_Chicago,Shobhit Gupta,m2Hj-7UAAAAJ
UJ0K1LE7,University_of_Chicago,Lipi Gupta,None
N2GLHNXK,University_of_Chicago,Philippe Guyot-Sionnest,Y8XflN0AAAAJ
DPDH2HX8,University_of_Chicago,Bridget Haas,_2BAOMUAAAAJ
TMI351VN,University_of_Chicago,Varda Hagh,RZW3ysYAAAAJ
EYEGWP5W,University_of_Chicago,Aaron Hamann,None
KQHU60MX,University_of_Chicago,Ryo Hanai,ylZXqXMAAAAJ
374Y643P,University_of_Chicago,Michael Hank,None
JVUZWX79,University_of_Chicago,Jelani Hannah,None
GYQPVTT0,University_of_Chicago,Alexandra Hanselman,None
7KLD4IFM,University_of_Chicago,Bob Harmon,L8rqv0EAAAAJ
3Y7IX3G1,University_of_Chicago,Jeffrey Harvey,YXTF0AwAAAAJ
N97MYDZ5,University_of_Chicago,Mengfei He,None
9NS349GB,University_of_Chicago,Kevin He,qfP9E40AAAAJ
8JOVTLO0,University_of_Chicago,Kevin Hildebrand,None
K4IM4996,University_of_Chicago,Elise Hinkle,None
T8MEWI5Z,University_of_Chicago,Johnny Ho,lRil9BYAAAAJ
HDU9O13G,University_of_Chicago,Timothy Hoffman,AOQoZhwAAAAJ
62L1MO8P,University_of_Chicago,Tova Holmes,None
JXIRF4S3,University_of_Chicago,Daniel Holz,Yx4yXaUAAAAJ
MHZORL74,University_of_Chicago,Owen Howell,8bmIJtAAAAAJ
SS9EJ86F,University_of_Chicago,Alexander Hryciuk,None
7Q3IKGCA,University_of_Chicago,Wei-Han Hsiao,DgERXqcAAAAJ
